State,District,Cook_PVI_Numeric,Adjusted_2012_Romney,Adjusted_2012_Obama,2016 Trump (Standardized),2016 Clinton (Standardized)
Ohio,9,-15,0.33815034238696656,0.6618496576130335,0.3854166666666667,0.6145833333333334
Ohio,10,2,0.5342028257462347,0.4657971742537653,0.5368421052631579,0.4631578947368421
Ohio,11,-30,0.1911780338756257,0.8088219661243743,0.17346938775510204,0.826530612244898
Ohio,12,8,0.5777661800195465,0.4222338199804535,0.5578947368421052,0.4421052631578947
Ohio,13,-12,0.38456370812907503,0.615436291870925,0.46875,0.53125
Ohio,14,3,0.5413017307483842,0.45869826925161583,0.5578947368421052,0.4421052631578947
Ohio,15,6,0.5526004876764301,0.4473995123235699,0.5789473684210527,0.42105263157894735
Ohio,16,5,0.5658990871472376,0.4341009128527624,0.5894736842105263,0.4105263157894737
Oklahoma,1,16,0.6824945813627844,0.3175054186372156,0.648936170212766,0.35106382978723405
Oklahoma,2,14,0.7024945813627844,0.2975054186372156,0.7604166666666666,0.23958333333333334
Oklahoma,3,24,0.7634945813627846,0.23650541863721541,0.7789473684210526,0.22105263157894736
Oklahoma,4,18,0.6954945813627844,0.3045054186372156,0.7021276595744681,0.2978723404255319
Oklahoma,5,13,0.6165761650460478,0.38342383495395216,0.5698924731182796,0.43010752688172044
Oregon,1,-6,0.4357393136065917,0.5642606863934083,0.375,0.625
Oregon,2,10,0.6086245022179597,0.3913754977820403,0.6111111111111112,0.3888888888888889
Oregon,3,-21,0.279690528007392,0.720309471992608,0.24444444444444444,0.7555555555555555
Oregon,4,-2,0.4895483448036447,0.5104516551963554,0.49945711183496205,0.500542888165038
Oregon,5,0,0.5071790075922927,0.49282099240770727,0.4772727272727273,0.5227272727272727
Pennsylvania,1,-25,0.194842539002724,0.805157460997276,0.1836734693877551,0.8163265306122449
Pennsylvania,2,-39,0.11457107089579578,0.8854289291042042,0.08163265306122448,0.9183673469387755
Pennsylvania,3,5,0.5881032990515832,0.4118967009484168,0.6354166666666666,0.3645833333333333
Pennsylvania,4,9,0.6034152549274021,0.3965847450725979,0.6145833333333334,0.3854166666666667
Pennsylvania,5,6,0.6038435132040866,0.3961564867959134,0.6458333333333334,0.3541666666666667
Pennsylvania,6,1,0.5369071864899504,0.4630928135100496,0.5,0.5
Pennsylvania,7,0,0.5337472863885707,0.4662527136114293,0.4895833333333333,0.5104166666666666
Pennsylvania,8,-1,0.5248489399736987,0.47515106002630125,0.5,0.5
Pennsylvania,9,10,0.661033237761609,0.33896676223839095,0.7216494845360825,0.27835051546391754
Pennsylvania,10,12,0.634315013542961,0.36568498645703895,0.6875,0.3125
Pennsylvania,11,6,0.5718694163379038,0.4281305836620962,0.625,0.375
Pennsylvania,12,6,0.6099123028817719,0.3900876971182281,0.6082474226804123,0.3917525773195876
Pennsylvania,13,-12,0.35665041503254624,0.6433495849674538,0.32989690721649484,0.6701030927835051
Pennsylvania,14,-16,0.3351505683849887,0.6648494316150113,0.31958762886597936,0.6804123711340206
Pennsylvania,15,2,0.5392436943886334,0.4607563056113666,0.5416666666666666,0.4583333333333333
Pennsylvania,16,6,0.5554276442431091,0.4445723557568909,0.5368421052631579,0.4631578947368421
Pennsylvania,17,-4,0.46305905824842925,0.5369409417515707,0.5520833333333334,0.4479166666666667
Pennsylvania,18,6,0.6102030915709915,0.3897969084290085,0.5979381443298969,0.4020618556701031
Rhode Island,1,-14,0.3515603400781011,0.6484396599218989,0.3658280922431865,0.6341719077568134
Rhode Island,2,-8,0.4146912592390711,0.585308740760929,0.46278385197645083,0.5372161480235492
South Carolina,1,11,0.6161654802962533,0.3838345197037467,0.5638297872340425,0.43617021276595747
South Carolina,2,15,0.6244742912136519,0.37552570878634806,0.6,0.4
South Carolina,3,16,0.6798245306013632,0.32017546939863684,0.6979166666666666,0.3020833333333333
South Carolina,4,15,0.6564962078749325,0.34350379212506754,0.6382978723404256,0.3617021276595745
South Carolina,5,9,0.5826388277161071,0.4173611722838929,0.59375,0.40625
South Carolina,6,-18,0.3083329652011683,0.6916670347988316,0.30927835051546393,0.6907216494845361
South Carolina,7,7,0.5756160200372642,0.4243839799627358,0.5979381443298969,0.4020618556701031
Tennessee,1,21,0.7098306302426216,0.2901693697573784,0.7916666666666666,0.20833333333333334
Tennessee,2,16,0.6677872642896137,0.33221273571038634,0.6842105263157895,0.3157894736842105
Tennessee,3,12,0.6881124675416462,0.31188753245835377,0.6161616161616161,0.3838383838383838
Tennessee,4,13,0.4564051504684755,0.5435948495315245,0.7157894736842105,0.28421052631578947
Tennessee,5,-5,0.7253059403891536,0.27469405961084636,0.40425531914893614,0.5957446808510638
Tennessee,6,15,0.690823181768464,0.309176818231536,0.75,0.25
Tennessee,7,13,0.6928464519391242,0.3071535480608758,0.7052631578947368,0.29473684210526313
Tennessee,8,15,0.23518006523375226,0.7648199347662478,0.6804123711340206,0.31958762886597936
Texas,1,21,0.7467168035850067,0.2532831964149933,0.7422680412371134,0.25773195876288657
Texas,2,16,0.6671435613647944,0.33285643863520564,0.5473684210526316,0.45263157894736844
Texas,3,18,0.6772906840726189,0.32270931592738106,0.574468085106383,0.425531914893617
Texas,4,21,0.7734824356137967,0.2265175643862033,0.7731958762886598,0.2268041237113402
Texas,5,15,0.6766684944062628,0.32333150559373725,0.6494845360824743,0.35051546391752575
Texas,6,13,0.6111207211804137,0.3888792788195863,0.5625,0.4375
Texas,7,14,0.632616408773952,0.367383591226048,0.49473684210526314,0.5052631578947369
Texas,8,26,0.8042414168058225,0.1957585831941775,0.75,0.25
Texas,9,-21,0.23661579348399664,0.7633842065160034,0.18556701030927836,0.8144329896907216
Texas,10,11,0.6282527512974251,0.3717472487025749,0.5473684210526316,0.45263157894736844
Texas,11,29,0.8262972955616906,0.17370270443830937,0.8041237113402062,0.1958762886597938
Texas,12,17,0.7029355070631499,0.2970644929368501,0.6526315789473685,0.3473684210526316
Texas,13,29,0.8370579045644055,0.16294209543559446,0.8247422680412371,0.17525773195876287
Texas,14,8,0.6248588063729018,0.3751411936270982,0.6041666666666666,0.3958333333333333
Texas,15,-1,0.44423394897567464,0.5557660510243254,0.4166666666666667,0.5833333333333334
Texas,16,-9,0.3740386543111127,0.6259613456888873,0.2872340425531915,0.7127659574468085
Texas,17,12,0.6401928484371984,0.35980715156280163,0.5957446808510638,0.40425531914893614
Texas,18,-22,0.255038345260096,0.7449616547399041,0.20833333333333334,0.7916666666666666
Texas,19,26,0.7709448856224194,0.22905511437758064,0.7578947368421053,0.24210526315789474
Texas,20,-3,0.42713149819848434,0.5728685018015156,0.3617021276595745,0.6382978723404256
Texas,21,11,0.6367311273009879,0.3632688726990121,0.5531914893617021,0.44680851063829785
Texas,22,15,0.653149847982232,0.34685015201776803,0.5416666666666666,0.4583333333333333
Texas,23,5,0.5378494984004211,0.46215050159957893,0.4842105263157895,0.5157894736842106
Texas,24,14,0.6385350161895649,0.3614649838104351,0.5425531914893617,0.4574468085106383
Texas,25,10,0.637595911966674,0.362404088033326,0.5789473684210527,0.42105263157894735
Texas,26,20,0.712185323987403,0.287814676012597,0.6382978723404256,0.3617021276595745
Texas,27,13,0.6376428795799645,0.36235712042003554,0.625,0.375
Texas,28,-2,0.4154036722718754,0.5845963277281245,0.3958333333333333,0.6041666666666666
Texas,29,-8,0.3580975745875797,0.6419024254124204,0.2604166666666667,0.7395833333333334
Texas,30,-23,0.22241964179791746,0.7775803582020826,0.18556701030927836,0.8144329896907216
Texas,31,13,0.6335501823439783,0.3664498176560217,0.5698924731182796,0.43010752688172044
Texas,32,10,0.603292306789267,0.39670769321073296,0.49473684210526314,0.5052631578947369
Texas,33,-14,0.298093773689892,0.701906226310108,0.24742268041237114,0.7525773195876289
Texas,34,-3,0.41115855795917305,0.588841442040827,0.3917525773195876,0.6082474226804123
Texas,35,-9,0.3792011264821126,0.6207988735178873,0.3191489361702128,0.6808510638297872
Texas,36,20,0.7645046977006702,0.2354953022993298,0.7422680412371134,0.25773195876288657
Utah,1,25,0.8204129487097233,0.17958705129027674,0.6893203883495147,0.31067961165048547
Utah,2,16,0.725525509197836,0.274474490802164,0.5897435897435898,0.41025641025641024
Utah,3,25,0.8224743793425825,0.1775256206574175,0.6695035460992909,0.33049645390070925
Utah,4,14,0.7183721323831926,0.28162786761680736,0.5468531468531469,0.4531468531468531
Virginia,1,8,0.5624885023354289,0.4375114976645711,0.5638297872340425,0.43617021276595747
Virginia,2,5,0.5168957971682556,0.4831042028317444,0.5161290322580645,0.4838709677419355
Virginia,3,-23,0.22651580420260262,0.7734841957973974,0.3368421052631579,0.6631578947368421
Virginia,4,6,0.5314200691799921,0.46857993082000793,0.3894736842105263,0.6105263157894737
Virginia,5,6,0.5583765279237922,0.4416234720762078,0.5578947368421052,0.4421052631578947
Virginia,6,12,0.6230703697656329,0.3769296302343671,0.6276595744680851,0.3723404255319149
Virginia,7,11,0.6016281714702242,0.3983718285297758,0.5319148936170213,0.46808510638297873
Virginia,8,-15,0.33838684543730857,0.6616131545626914,0.22580645161290322,0.7741935483870968
Virginia,9,11,0.6682994394970977,0.3317005605029023,0.7157894736842105,0.28421052631578947
Virginia,10,4,0.5300670231054391,0.4699329768945609,0.44680851063829785,0.5531914893617021
Virginia,11,-7,0.39205229703714656,0.6079477029628535,0.2903225806451613,0.7096774193548387
Washington,1,-3,0.4690531029233594,0.5309468970766407,0.41150250054359644,0.5884974994564036
Washington,2,-8,0.41544108342039765,0.5845589165796024,0.3795509047307608,0.6204490952692391
Washington,3,2,0.5332125300807332,0.4667874699192668,0.5400757166035695,0.45992428339643054
Washington,4,14,0.636174909231637,0.363825090768363,0.6229296622929662,0.3770703377070338
Washington,5,6,0.5749061039965293,0.4250938960034707,0.5713503449786442,0.4286496550213558
Washington,6,-5,0.44792726378827263,0.5520727362117274,0.43237323403789285,0.567626765962107
Washington,7,-28,0.21051719184582665,0.7894828081541734,0.12914855264553068,0.8708514473544693
Washington,8,2,0.51631462226258,0.48368537773742004,0.48349388461954756,0.5165061153804524
Washington,9,-15,0.3268439174199857,0.6731560825800142,0.24880076750879437,0.7511992324912056
Washington,10,-4,0.4464658339295196,0.5535341660704804,0.4377399890290729,0.562260010970927
West Virginia,1,9,0.6608023996190268,0.33919760038097324,0.723404255319149,0.2765957446808511
West Virginia,2,8,0.6369269586211289,0.3630730413788711,0.6947368421052632,0.30526315789473685
West Virginia,3,6,0.6891842224303784,0.31081577756962164,0.7604166666666666,0.23958333333333334
Wisconsin,1,3,0.54573789552163,0.45426210447837,0.5531914893617021,0.44680851063829785
Wisconsin,2,-16,0.3329190447082685,0.6670809552917315,0.30851063829787234,0.6914893617021277
Wisconsin,3,-6,0.4687362683052014,0.5312637316947986,0.5268817204301075,0.4731182795698925
Wisconsin,4,-21,0.26443000664782135,0.7355699933521787,0.23157894736842105,0.7684210526315789
Wisconsin,5,12,0.6434124089420294,0.35658759105797055,0.6063829787234043,0.39361702127659576
Wisconsin,6,5,0.5615634596878578,0.4384365403121422,0.5913978494623656,0.40860215053763443
Wisconsin,7,0,0.5401401509830377,0.4598598490169623,0.6105263157894737,0.3894736842105263
Wisconsin,8,2,0.5432154880618333,0.4567845119381667,0.6063829787234043,0.39361702127659576
